sale_id,date,time,temperature,weather,total
27577,2024-09-14,21:09,27.8,曇り,1050
27578,2024-09-14,11:51,27.8,曇り,1700
27579,2024-09-14,20:08,27.8,曇り,1250
27580,2024-09-14,13:43,27.8,曇り,1650
27581,2024-09-14,12:47,27.8,曇り,1050
27582,2024-09-14,12:36,27.8,曇り,1250
27583,2024-09-14,19:12,27.8,曇り,1650
27584,2024-09-14,11:19,27.8,曇り,900
27585,2024-09-14,11:25,27.8,曇り,1500
27586,2024-09-14,19:38,27.8,曇り,1200
27587,2024-09-14,13:04,27.8,曇り,1150
27588,2024-09-14,12:27,27.8,曇り,1750
27589,2024-09-14,13:53,27.8,曇り,1150
27590,2024-09-14,13:18,27.8,曇り,900
27591,2024-09-14,13:12,27.8,曇り,1450
27592,2024-09-14,17:22,27.8,曇り,1300
27593,2024-09-14,20:58,27.8,曇り,1200
27594,2024-09-14,12:21,27.8,曇り,1550
27595,2024-09-14,13:49,27.8,曇り,1250
27596,2024-09-14,12:26,27.8,曇り,2000
27597,2024-09-14,13:51,27.8,曇り,1150
27598,2024-09-14,13:29,27.8,曇り,1100
27599,2024-09-14,17:47,27.8,曇り,2000
27600,2024-09-14,11:24,27.8,曇り,1550
27601,2024-09-14,13:13,27.8,曇り,1050
27602,2024-09-14,21:55,27.8,曇り,900
27603,2024-09-14,17:53,27.8,曇り,1400
27604,2024-09-14,11:44,27.8,曇り,1200
27605,2024-09-14,19:55,27.8,曇り,1100
27606,2024-09-14,19:48,27.8,曇り,1400
27607,2024-09-14,19:27,27.8,曇り,1100
27608,2024-09-14,11:34,27.8,曇り,1250
27609,2024-09-14,12:45,27.8,曇り,1500
27610,2024-09-14,13:20,27.8,曇り,2000
27611,2024-09-14,12:24,27.8,曇り,1800
27612,2024-09-14,20:34,27.8,曇り,1050
27613,2024-09-14,18:06,27.8,曇り,1500
27614,2024-09-14,12:47,27.8,曇り,800
27615,2024-09-15,12:33,25.1,曇り,1350
27616,2024-09-15,18:30,25.1,曇り,1500
27617,2024-09-15,17:33,25.1,曇り,1150
27618,2024-09-15,20:43,25.1,曇り,1400
27619,2024-09-15,11:02,25.1,曇り,1400
27620,2024-09-15,11:59,25.1,曇り,1200
27621,2024-09-15,11:31,25.1,曇り,1150
27622,2024-09-15,18:05,25.1,曇り,1300
27623,2024-09-15,19:33,25.1,曇り,1700
27624,2024-09-15,20:00,25.1,曇り,1400
27625,2024-09-15,12:15,25.1,曇り,1200
27626,2024-09-15,12:20,25.1,曇り,1650
27627,2024-09-15,13:31,25.1,曇り,1550
27628,2024-09-15,21:03,25.1,曇り,1350
27629,2024-09-15,13:27,25.1,曇り,1050
27630,2024-09-15,13:24,25.1,曇り,1250
27631,2024-09-15,11:58,25.1,曇り,1350
27632,2024-09-15,13:16,25.1,曇り,1250
27633,2024-09-15,17:53,25.1,曇り,1200
27634,2024-09-15,21:11,25.1,曇り,1600
27635,2024-09-15,21:00,25.1,曇り,1700
27636,2024-09-15,12:38,25.1,曇り,1450
27637,2024-09-15,19:11,25.1,曇り,1000
27638,2024-09-15,13:26,25.1,曇り,1350
27639,2024-09-15,20:37,25.1,曇り,1000
27640,2024-09-15,13:02,25.1,曇り,850
27641,2024-09-15,11:45,25.1,曇り,1300
27642,2024-09-15,17:52,25.1,曇り,1700
27643,2024-09-15,13:06,25.1,曇り,1100
27644,2024-09-15,20:12,25.1,曇り,1250
27645,2024-09-15,21:10,25.1,曇り,850
27646,2024-09-15,19:15,25.1,曇り,750
27647,2024-09-15,19:39,25.1,曇り,1200
27648,2024-09-15,12:08,25.1,曇り,1100
27649,2024-09-15,20:03,25.1,曇り,1600
27650,2024-09-15,19:21,25.1,曇り,1250
27651,2024-09-15,11:33,25.1,曇り,1550
27652,2024-09-15,20:45,25.1,曇り,1300
27653,2024-09-15,13:24,25.1,曇り,1100
27654,2024-09-15,19:18,25.1,曇り,1350
27655,2024-09-15,11:46,25.1,曇り,800
27656,2024-09-15,13:27,25.1,曇り,1150
27657,2024-09-15,13:17,25.1,曇り,1300
27658,2024-09-15,13:26,25.1,曇り,1500
27659,2024-09-15,20:08,25.1,曇り,1500
27660,2024-09-15,20:43,25.1,曇り,1700
27661,2024-09-15,12:56,25.1,曇り,900
27662,2024-09-15,13:14,25.1,曇り,1500
27663,2024-09-15,21:43,25.1,曇り,1200
27664,2024-09-15,12:58,25.1,曇り,1850
27665,2024-09-15,13:45,25.1,曇り,1350
27666,2024-09-15,11:04,25.1,曇り,1200
27667,2024-09-15,19:02,25.1,曇り,1100
27668,2024-09-15,18:22,25.1,曇り,1250
27669,2024-09-15,18:11,25.1,曇り,900
27670,2024-09-15,21:26,25.1,曇り,1900
27671,2024-09-15,18:15,25.1,曇り,1550
27672,2024-09-16,12:05,29.2,曇り,950
27673,2024-09-16,13:55,29.2,曇り,1400
27674,2024-09-16,13:23,29.2,曇り,950
27675,2024-09-16,11:07,29.2,曇り,750
27676,2024-09-16,13:21,29.2,曇り,900
27677,2024-09-16,21:41,29.2,曇り,1350
27678,2024-09-16,13:23,29.2,曇り,1200
27679,2024-09-16,12:19,29.2,曇り,1150
27680,2024-09-16,13:21,29.2,曇り,1000
27681,2024-09-16,19:22,29.2,曇り,1200
27682,2024-09-16,11:32,29.2,曇り,1300
27683,2024-09-16,13:13,29.2,曇り,950
27684,2024-09-16,12:52,29.2,曇り,1000
27685,2024-09-16,13:07,29.2,曇り,1400
27686,2024-09-16,13:37,29.2,曇り,850
27687,2024-09-16,18:12,29.2,曇り,850
27688,2024-09-16,13:25,29.2,曇り,1200
27689,2024-09-16,13:17,29.2,曇り,1050
27690,2024-09-16,13:05,29.2,曇り,850
27691,2024-09-16,18:16,29.2,曇り,800
27692,2024-09-16,11:15,29.2,曇り,1450
27693,2024-09-16,11:07,29.2,曇り,900
27694,2024-09-16,21:10,29.2,曇り,1600
27695,2024-09-16,13:51,29.2,曇り,1000
27696,2024-09-16,17:32,29.2,曇り,1100
27697,2024-09-16,11:18,29.2,曇り,1200
27698,2024-09-16,11:24,29.2,曇り,850
27699,2024-09-16,17:53,29.2,曇り,1450
27700,2024-09-16,11:23,29.2,曇り,900
27701,2024-09-16,11:21,29.2,曇り,1500
27702,2024-09-16,12:41,29.2,曇り,1250
27703,2024-09-16,18:15,29.2,曇り,750
27704,2024-09-16,12:08,29.2,曇り,1200
27705,2024-09-16,18:05,29.2,曇り,1250
27706,2024-09-16,12:27,29.2,曇り,1400
27707,2024-09-16,11:42,29.2,曇り,950
27708,2024-09-16,19:50,29.2,曇り,1100
27709,2024-09-17,12:46,27.5,晴れ,950
27710,2024-09-17,11:33,27.5,晴れ,1250
27711,2024-09-17,13:33,27.5,晴れ,1600
27712,2024-09-17,11:18,27.5,晴れ,1100
27713,2024-09-17,18:06,27.5,晴れ,800
27714,2024-09-17,12:51,27.5,晴れ,1500
27715,2024-09-17,12:35,27.5,晴れ,1650
27716,2024-09-17,11:08,27.5,晴れ,2100
27717,2024-09-17,19:35,27.5,晴れ,1550
27718,2024-09-17,12:57,27.5,晴れ,1300
27719,2024-09-17,11:03,27.5,晴れ,1750
27720,2024-09-17,12:56,27.5,晴れ,1150
27721,2024-09-17,11:47,27.5,晴れ,950
27722,2024-09-17,21:35,27.5,晴れ,1000
27723,2024-09-17,20:52,27.5,晴れ,1050
27724,2024-09-17,18:31,27.5,晴れ,1700
27725,2024-09-17,13:35,27.5,晴れ,1550
27726,2024-09-17,17:10,27.5,晴れ,1900
27727,2024-09-17,20:08,27.5,晴れ,1550
27728,2024-09-17,13:44,27.5,晴れ,850
27729,2024-09-17,19:21,27.5,晴れ,1750
27730,2024-09-17,20:50,27.5,晴れ,1750
27731,2024-09-17,17:11,27.5,晴れ,800
27732,2024-09-17,11:24,27.5,晴れ,1300
27733,2024-09-17,11:25,27.5,晴れ,750
27734,2024-09-17,21:21,27.5,晴れ,1950
27735,2024-09-17,19:42,27.5,晴れ,1400
27736,2024-09-17,13:11,27.5,晴れ,1600
27737,2024-09-17,18:39,27.5,晴れ,1100
27738,2024-09-17,11:00,27.5,晴れ,800
27739,2024-09-17,18:47,27.5,晴れ,1900
27740,2024-09-17,19:53,27.5,晴れ,1200
27741,2024-09-17,13:13,27.5,晴れ,1350
27742,2024-09-17,12:13,27.5,晴れ,800
27743,2024-09-17,18:37,27.5,晴れ,950
27744,2024-09-17,11:52,27.5,晴れ,1050
27745,2024-09-17,18:00,27.5,晴れ,1000
27746,2024-09-17,11:17,27.5,晴れ,1200
27747,2024-09-17,19:05,27.5,晴れ,1300
27748,2024-09-18,12:58,25.9,雨,1600
27749,2024-09-18,20:16,25.9,雨,1650
27750,2024-09-18,11:23,25.9,雨,1200
27751,2024-09-18,17:11,25.9,雨,850
27752,2024-09-18,11:57,25.9,雨,900
27753,2024-09-18,13:57,25.9,雨,1200
27754,2024-09-18,19:50,25.9,雨,1200
27755,2024-09-18,13:43,25.9,雨,950
27756,2024-09-18,13:07,25.9,雨,1550
27757,2024-09-18,13:12,25.9,雨,1200
27758,2024-09-18,19:30,25.9,雨,1200
27759,2024-09-18,13:31,25.9,雨,850
27760,2024-09-18,13:37,25.9,雨,1450
27761,2024-09-18,13:23,25.9,雨,1650
27762,2024-09-18,18:32,25.9,雨,900
27763,2024-09-18,21:55,25.9,雨,1250
27764,2024-09-18,11:43,25.9,雨,1150
27765,2024-09-18,18:05,25.9,雨,1350
27766,2024-09-18,17:13,25.9,雨,1300
27767,2024-09-18,21:28,25.9,雨,1150
27768,2024-09-18,12:14,25.9,雨,1150
27769,2024-09-18,12:20,25.9,雨,1100
27770,2024-09-18,12:01,25.9,雨,1400
27771,2024-09-18,12:33,25.9,雨,1050
27772,2024-09-18,12:12,25.9,雨,1100
27773,2024-09-18,21:34,25.9,雨,950
27774,2024-09-18,13:27,25.9,雨,1350
27775,2024-09-18,11:20,25.9,雨,1850
27776,2024-09-18,18:45,25.9,雨,1000
27777,2024-09-18,19:28,25.9,雨,1000
27778,2024-09-18,18:58,25.9,雨,1200
27779,2024-09-19,18:22,26.6,雨,850
27780,2024-09-19,12:39,26.6,雨,2000
27781,2024-09-19,12:39,26.6,雨,1450
27782,2024-09-19,12:29,26.6,雨,1800
27783,2024-09-19,21:16,26.6,雨,950
27784,2024-09-19,13:53,26.6,雨,2100
27785,2024-09-19,12:51,26.6,雨,1150
27786,2024-09-19,19:27,26.6,雨,1000
27787,2024-09-19,11:06,26.6,雨,1300
27788,2024-09-19,19:01,26.6,雨,1100
27789,2024-09-19,11:54,26.6,雨,1100
27790,2024-09-19,11:40,26.6,雨,1600
27791,2024-09-19,21:03,26.6,雨,800
27792,2024-09-19,12:26,26.6,雨,1500
27793,2024-09-19,18:23,26.6,雨,1150
27794,2024-09-19,21:10,26.6,雨,900
27795,2024-09-19,18:25,26.6,雨,800
27796,2024-09-19,13:57,26.6,雨,1200
27797,2024-09-19,13:19,26.6,雨,1650
27798,2024-09-19,11:14,26.6,雨,1900
27799,2024-09-19,18:09,26.6,雨,1700
27800,2024-09-19,12:34,26.6,雨,1100
27801,2024-09-19,12:27,26.6,雨,1000
27802,2024-09-19,11:07,26.6,雨,1250
27803,2024-09-19,12:57,26.6,雨,1350
27804,2024-09-19,19:18,26.6,雨,800
27805,2024-09-19,21:44,26.6,雨,1250
27806,2024-09-19,12:22,26.6,雨,1550
27807,2024-09-19,12:21,26.6,雨,850
27808,2024-09-19,17:23,26.6,雨,1100
27809,2024-09-19,21:45,26.6,雨,1150
27810,2024-09-19,13:10,26.6,雨,1500
27811,2024-09-19,18:38,26.6,雨,900
27812,2024-09-20,17:26,28.0,雨,1300
27813,2024-09-20,13:05,28.0,雨,1500
27814,2024-09-20,12:15,28.0,雨,1250
27815,2024-09-20,11:18,28.0,雨,900
27816,2024-09-20,13:23,28.0,雨,1200
27817,2024-09-20,13:47,28.0,雨,1000
27818,2024-09-20,13:19,28.0,雨,950
27819,2024-09-20,11:40,28.0,雨,950
27820,2024-09-20,19:34,28.0,雨,950
27821,2024-09-20,19:44,28.0,雨,1100
27822,2024-09-20,13:39,28.0,雨,1100
27823,2024-09-20,17:25,28.0,雨,1100
27824,2024-09-20,12:22,28.0,雨,850
27825,2024-09-20,13:59,28.0,雨,1050
27826,2024-09-20,13:07,28.0,雨,1000
27827,2024-09-20,19:51,28.0,雨,1250
27828,2024-09-20,18:06,28.0,雨,1100
27829,2024-09-20,21:34,28.0,雨,1700
27830,2024-09-20,18:46,28.0,雨,800
27831,2024-09-20,12:32,28.0,雨,1200
27832,2024-09-20,13:35,28.0,雨,1450
27833,2024-09-20,11:36,28.0,雨,1400
27834,2024-09-20,12:08,28.0,雨,1450
27835,2024-09-20,13:24,28.0,雨,2100
27836,2024-09-20,12:45,28.0,雨,850
27837,2024-09-20,18:03,28.0,雨,1750
27838,2024-09-20,18:48,28.0,雨,1500
27839,2024-09-20,17:55,28.0,雨,1400
27840,2024-09-20,20:09,28.0,雨,1000
27841,2024-09-20,18:15,28.0,雨,1800
27842,2024-09-20,13:36,28.0,雨,1150
27843,2024-09-20,11:01,28.0,雨,1900
27844,2024-09-20,20:00,28.0,雨,850
27845,2024-09-20,17:50,28.0,雨,1500
27846,2024-09-20,12:41,28.0,雨,1950
27847,2024-09-20,13:27,28.0,雨,1600
27848,2024-09-21,17:43,28.8,晴れ,1250
27849,2024-09-21,19:16,28.8,晴れ,1200
27850,2024-09-21,11:26,28.8,晴れ,1100
27851,2024-09-21,13:21,28.8,晴れ,1200
27852,2024-09-21,12:06,28.8,晴れ,1200
27853,2024-09-21,17:04,28.8,晴れ,1800
27854,2024-09-21,12:02,28.8,晴れ,750
27855,2024-09-21,18:42,28.8,晴れ,1350
27856,2024-09-21,13:42,28.8,晴れ,1250
27857,2024-09-21,12:01,28.8,晴れ,1700
27858,2024-09-21,19:24,28.8,晴れ,1950
27859,2024-09-21,18:14,28.8,晴れ,850
27860,2024-09-21,11:52,28.8,晴れ,1250
27861,2024-09-21,11:43,28.8,晴れ,1600
27862,2024-09-21,12:29,28.8,晴れ,1000
27863,2024-09-21,21:49,28.8,晴れ,1100
27864,2024-09-21,13:38,28.8,晴れ,1300
27865,2024-09-21,12:08,28.8,晴れ,1500
27866,2024-09-21,13:07,28.8,晴れ,1450
27867,2024-09-21,18:15,28.8,晴れ,1300
27868,2024-09-21,21:37,28.8,晴れ,1300
27869,2024-09-21,11:22,28.8,晴れ,1200
27870,2024-09-21,13:25,28.8,晴れ,1150
27871,2024-09-21,13:04,28.8,晴れ,1300
27872,2024-09-21,11:11,28.8,晴れ,1550
27873,2024-09-21,12:16,28.8,晴れ,1150
27874,2024-09-21,12:10,28.8,晴れ,950
27875,2024-09-21,19:13,28.8,晴れ,1550
27876,2024-09-21,19:49,28.8,晴れ,1050
27877,2024-09-21,11:23,28.8,晴れ,850
27878,2024-09-21,11:41,28.8,晴れ,1500
27879,2024-09-21,11:52,28.8,晴れ,850
27880,2024-09-21,17:49,28.8,晴れ,1250
27881,2024-09-21,21:42,28.8,晴れ,800
27882,2024-09-21,21:42,28.8,晴れ,900
27883,2024-09-21,11:50,28.8,晴れ,1000
27884,2024-09-21,21:33,28.8,晴れ,1500
27885,2024-09-21,19:02,28.8,晴れ,1650
27886,2024-09-21,20:28,28.8,晴れ,1850
27887,2024-09-21,18:11,28.8,晴れ,1250
27888,2024-09-21,13:08,28.8,晴れ,850
27889,2024-09-21,13:56,28.8,晴れ,1850
27890,2024-09-21,18:44,28.8,晴れ,750
27891,2024-09-21,13:22,28.8,晴れ,1600
27892,2024-09-21,19:56,28.8,晴れ,1000
27893,2024-09-21,13:56,28.8,晴れ,1550
27894,2024-09-21,18:30,28.8,晴れ,1000
27895,2024-09-21,20:31,28.8,晴れ,1000
27896,2024-09-21,12:55,28.8,晴れ,1350
27897,2024-09-21,19:44,28.8,晴れ,1000
27898,2024-09-21,19:33,28.8,晴れ,1450
27899,2024-09-21,20:16,28.8,晴れ,1750
27900,2024-09-21,13:50,28.8,晴れ,1650
27901,2024-09-21,17:16,28.8,晴れ,800
27902,2024-09-21,19:29,28.8,晴れ,1800
27903,2024-09-21,12:27,28.8,晴れ,1050
27904,2024-09-21,11:54,28.8,晴れ,850
27905,2024-09-21,19:03,28.8,晴れ,1850
27906,2024-09-21,17:31,28.8,晴れ,1300
27907,2024-09-21,20:45,28.8,晴れ,950
27908,2024-09-21,13:22,28.8,晴れ,1550
27909,2024-09-21,19:49,28.8,晴れ,1350
27910,2024-09-22,21:48,27.7,晴れ,1150
27911,2024-09-22,11:13,27.7,晴れ,1100
27912,2024-09-22,11:16,27.7,晴れ,1700
27913,2024-09-22,18:04,27.7,晴れ,1200
27914,2024-09-22,13:25,27.7,晴れ,1400
27915,2024-09-22,17:43,27.7,晴れ,900
27916,2024-09-22,17:33,27.7,晴れ,950
27917,2024-09-22,21:15,27.7,晴れ,1150
27918,2024-09-22,18:49,27.7,晴れ,1350
27919,2024-09-22,13:44,27.7,晴れ,1100
27920,2024-09-22,17:39,27.7,晴れ,1100
27921,2024-09-22,18:48,27.7,晴れ,1700
27922,2024-09-22,13:42,27.7,晴れ,1200
27923,2024-09-22,13:21,27.7,晴れ,1250
27924,2024-09-22,12:04,27.7,晴れ,1100
27925,2024-09-22,13:54,27.7,晴れ,1250
27926,2024-09-22,17:13,27.7,晴れ,1200
27927,2024-09-22,19:24,27.7,晴れ,1100
27928,2024-09-22,13:14,27.7,晴れ,950
27929,2024-09-22,12:27,27.7,晴れ,1650
27930,2024-09-22,12:47,27.7,晴れ,1050
27931,2024-09-22,12:49,27.7,晴れ,1250
27932,2024-09-22,13:54,27.7,晴れ,750
27933,2024-09-22,21:46,27.7,晴れ,900
27934,2024-09-22,12:01,27.7,晴れ,1800
27935,2024-09-22,18:59,27.7,晴れ,900
27936,2024-09-22,13:07,27.7,晴れ,1100
27937,2024-09-22,19:19,27.7,晴れ,1200
27938,2024-09-22,12:44,27.7,晴れ,1300
27939,2024-09-22,11:32,27.7,晴れ,1200
27940,2024-09-22,19:29,27.7,晴れ,1300
27941,2024-09-22,21:03,27.7,晴れ,1750
27942,2024-09-22,21:12,27.7,晴れ,800
27943,2024-09-22,17:48,27.7,晴れ,1300
27944,2024-09-22,11:30,27.7,晴れ,1800
27945,2024-09-22,19:57,27.7,晴れ,900
27946,2024-09-22,11:26,27.7,晴れ,1050
27947,2024-09-22,12:52,27.7,晴れ,1100
27948,2024-09-22,17:38,27.7,晴れ,850
27949,2024-09-22,13:12,27.7,晴れ,1300
27950,2024-09-22,19:57,27.7,晴れ,1100
27951,2024-09-22,11:44,27.7,晴れ,1700
27952,2024-09-22,13:42,27.7,晴れ,1200
27953,2024-09-22,18:20,27.7,晴れ,1100
27954,2024-09-22,20:22,27.7,晴れ,850
27955,2024-09-22,12:35,27.7,晴れ,750
27956,2024-09-22,20:55,27.7,晴れ,900
27957,2024-09-22,13:17,27.7,晴れ,1550
27958,2024-09-22,17:56,27.7,晴れ,1100
27959,2024-09-22,11:06,27.7,晴れ,1000
27960,2024-09-22,13:00,27.7,晴れ,800
27961,2024-09-22,13:09,27.7,晴れ,1400
27962,2024-09-22,12:09,27.7,晴れ,800
27963,2024-09-22,12:06,27.7,晴れ,850
27964,2024-09-22,20:16,27.7,晴れ,900
27965,2024-09-22,13:40,27.7,晴れ,800
27966,2024-09-22,21:01,27.7,晴れ,1400
27967,2024-09-22,13:34,27.7,晴れ,2200
27968,2024-09-22,21:15,27.7,晴れ,1000
27969,2024-09-22,13:42,27.7,晴れ,1600
27970,2024-09-22,12:48,27.7,晴れ,900
27971,2024-09-22,12:03,27.7,晴れ,1000
27972,2024-09-22,13:54,27.7,晴れ,1400
27973,2024-09-22,18:23,27.7,晴れ,1300
27974,2024-09-22,11:33,27.7,晴れ,1150
27975,2024-09-22,13:55,27.7,晴れ,1200
27976,2024-09-22,20:20,27.7,晴れ,900
27977,2024-09-22,13:08,27.7,晴れ,1500
27978,2024-09-22,13:50,27.7,晴れ,1500
27979,2024-09-23,12:39,23.2,曇り,900
27980,2024-09-23,11:32,23.2,曇り,900
27981,2024-09-23,18:23,23.2,曇り,1000
27982,2024-09-23,13:17,23.2,曇り,1400
27983,2024-09-23,13:22,23.2,曇り,1300
27984,2024-09-23,11:10,23.2,曇り,1100
27985,2024-09-23,18:57,23.2,曇り,1150
27986,2024-09-23,13:55,23.2,曇り,1500
27987,2024-09-23,12:38,23.2,曇り,750
27988,2024-09-23,20:59,23.2,曇り,1300
27989,2024-09-23,11:30,23.2,曇り,800
27990,2024-09-23,17:49,23.2,曇り,1000
27991,2024-09-23,12:40,23.2,曇り,1200
27992,2024-09-23,11:35,23.2,曇り,1650
27993,2024-09-23,21:12,23.2,曇り,1200
27994,2024-09-23,21:22,23.2,曇り,1650
27995,2024-09-23,12:54,23.2,曇り,1250
27996,2024-09-23,21:17,23.2,曇り,1300
27997,2024-09-23,12:52,23.2,曇り,1100
27998,2024-09-23,18:53,23.2,曇り,1650
27999,2024-09-23,19:39,23.2,曇り,1600
28000,2024-09-23,12:03,23.2,曇り,1650
28001,2024-09-23,13:21,23.2,曇り,1400
28002,2024-09-23,20:13,23.2,曇り,1100
28003,2024-09-23,11:09,23.2,曇り,1650
28004,2024-09-23,11:36,23.2,曇り,1550
28005,2024-09-23,11:55,23.2,曇り,1150
28006,2024-09-23,21:19,23.2,曇り,1350
28007,2024-09-23,12:28,23.2,曇り,950
28008,2024-09-23,21:10,23.2,曇り,2100
28009,2024-09-23,19:06,23.2,曇り,1200
28010,2024-09-23,12:05,23.2,曇り,1500
28011,2024-09-23,13:49,23.2,曇り,1450
28012,2024-09-23,12:03,23.2,曇り,1500
28013,2024-09-23,11:45,23.2,曇り,1100
28014,2024-09-23,20:20,23.2,曇り,1500
28015,2024-09-24,17:30,24.9,雨,1450
28016,2024-09-24,17:03,24.9,雨,1400
28017,2024-09-24,12:57,24.9,雨,750
28018,2024-09-24,13:26,24.9,雨,1350
28019,2024-09-24,11:05,24.9,雨,1300
28020,2024-09-24,21:43,24.9,雨,800
28021,2024-09-24,20:22,24.9,雨,800
28022,2024-09-24,21:56,24.9,雨,1150
28023,2024-09-24,17:27,24.9,雨,1350
28024,2024-09-24,11:39,24.9,雨,1700
28025,2024-09-24,11:39,24.9,雨,2200
28026,2024-09-24,11:00,24.9,雨,1200
28027,2024-09-24,11:50,24.9,雨,1150
28028,2024-09-24,11:24,24.9,雨,1500
28029,2024-09-24,18:48,24.9,雨,1750
28030,2024-09-24,13:14,24.9,雨,1950
28031,2024-09-24,20:24,24.9,雨,1850
28032,2024-09-24,11:41,24.9,雨,1250
28033,2024-09-24,17:13,24.9,雨,1350
28034,2024-09-24,19:14,24.9,雨,1000
28035,2024-09-24,18:28,24.9,雨,1400
28036,2024-09-24,18:16,24.9,雨,950
28037,2024-09-24,11:48,24.9,雨,1350
28038,2024-09-24,19:33,24.9,雨,800
28039,2024-09-25,12:12,27.9,曇り,1050
28040,2024-09-25,12:16,27.9,曇り,1500
28041,2024-09-25,13:47,27.9,曇り,1200
28042,2024-09-25,19:57,27.9,曇り,1800
28043,2024-09-25,12:39,27.9,曇り,1900
28044,2024-09-25,12:22,27.9,曇り,1750
28045,2024-09-25,12:58,27.9,曇り,1000
28046,2024-09-25,20:09,27.9,曇り,950
28047,2024-09-25,12:03,27.9,曇り,1250
28048,2024-09-25,11:25,27.9,曇り,1250
28049,2024-09-25,21:30,27.9,曇り,1650
28050,2024-09-25,12:53,27.9,曇り,1100
28051,2024-09-25,13:26,27.9,曇り,1250
28052,2024-09-25,11:33,27.9,曇り,1600
28053,2024-09-25,11:27,27.9,曇り,1250
28054,2024-09-25,11:03,27.9,曇り,1450
28055,2024-09-25,11:57,27.9,曇り,1650
28056,2024-09-25,11:51,27.9,曇り,750
28057,2024-09-25,11:54,27.9,曇り,900
28058,2024-09-25,11:39,27.9,曇り,900
28059,2024-09-25,13:30,27.9,曇り,1750
28060,2024-09-25,11:15,27.9,曇り,1050
28061,2024-09-25,12:36,27.9,曇り,1400
28062,2024-09-25,19:41,27.9,曇り,1350
28063,2024-09-25,20:24,27.9,曇り,1100
28064,2024-09-25,13:37,27.9,曇り,800
28065,2024-09-25,13:58,27.9,曇り,1650
28066,2024-09-25,17:03,27.9,曇り,1800
28067,2024-09-25,12:49,27.9,曇り,1150
28068,2024-09-25,17:37,27.9,曇り,1600
28069,2024-09-25,18:45,27.9,曇り,1450
28070,2024-09-25,12:52,27.9,曇り,1450
28071,2024-09-25,12:10,27.9,曇り,1000
28072,2024-09-25,20:39,27.9,曇り,1750
28073,2024-09-25,21:06,27.9,曇り,1500
28074,2024-09-25,11:56,27.9,曇り,1300
28075,2024-09-25,21:51,27.9,曇り,1850
28076,2024-09-25,21:18,27.9,曇り,950
28077,2024-09-25,11:59,27.9,曇り,1100
28078,2024-09-25,17:14,27.9,曇り,1350
28079,2024-09-25,11:17,27.9,曇り,1500
28080,2024-09-25,17:28,27.9,曇り,1250
28081,2024-09-25,12:46,27.9,曇り,1150
28082,2024-09-25,19:22,27.9,曇り,1150
28083,2024-09-26,12:33,26.8,雨,1050
28084,2024-09-26,20:41,26.8,雨,1000
28085,2024-09-26,19:23,26.8,雨,750
28086,2024-09-26,18:20,26.8,雨,1600
28087,2024-09-26,11:50,26.8,雨,1550
28088,2024-09-26,11:46,26.8,雨,750
28089,2024-09-26,11:46,26.8,雨,1100
28090,2024-09-26,12:11,26.8,雨,1250
28091,2024-09-26,20:42,26.8,雨,950
28092,2024-09-26,12:51,26.8,雨,2100
28093,2024-09-26,20:09,26.8,雨,1000
28094,2024-09-26,17:37,26.8,雨,1950
28095,2024-09-26,13:43,26.8,雨,1100
28096,2024-09-26,18:14,26.8,雨,800
28097,2024-09-26,13:22,26.8,雨,1350
28098,2024-09-26,19:12,26.8,雨,800
28099,2024-09-26,12:45,26.8,雨,1300
28100,2024-09-26,17:01,26.8,雨,950
28101,2024-09-26,20:29,26.8,雨,1000
28102,2024-09-26,12:57,26.8,雨,850
28103,2024-09-26,13:51,26.8,雨,1000
28104,2024-09-26,13:05,26.8,雨,1250
28105,2024-09-26,11:33,26.8,雨,1250
28106,2024-09-26,11:04,26.8,雨,1300
28107,2024-09-26,19:15,26.8,雨,1950
28108,2024-09-26,12:59,26.8,雨,1350
28109,2024-09-26,12:46,26.8,雨,800
28110,2024-09-26,18:32,26.8,雨,1500
28111,2024-09-26,13:38,26.8,雨,800
28112,2024-09-26,21:38,26.8,雨,1250
28113,2024-09-26,11:34,26.8,雨,1300
28114,2024-09-27,19:29,27.2,雨,1250
28115,2024-09-27,12:08,27.2,雨,800
28116,2024-09-27,13:46,27.2,雨,1200
28117,2024-09-27,13:23,27.2,雨,1700
28118,2024-09-27,20:06,27.2,雨,1550
28119,2024-09-27,11:29,27.2,雨,2100
28120,2024-09-27,11:42,27.2,雨,1250
28121,2024-09-27,13:12,27.2,雨,1250
28122,2024-09-27,11:59,27.2,雨,2050
28123,2024-09-27,13:16,27.2,雨,1950
28124,2024-09-27,20:14,27.2,雨,800
28125,2024-09-27,11:11,27.2,雨,1250
28126,2024-09-27,18:47,27.2,雨,1100
28127,2024-09-27,11:10,27.2,雨,1200
28128,2024-09-27,18:45,27.2,雨,1100
28129,2024-09-27,20:22,27.2,雨,950
28130,2024-09-27,17:53,27.2,雨,850
28131,2024-09-27,21:20,27.2,雨,850
28132,2024-09-27,19:57,27.2,雨,1450
28133,2024-09-27,18:53,27.2,雨,950
28134,2024-09-27,13:53,27.2,雨,1300
28135,2024-09-27,12:40,27.2,雨,1400
28136,2024-09-27,11:44,27.2,雨,1200
28137,2024-09-27,12:29,27.2,雨,1000
28138,2024-09-27,18:44,27.2,雨,900
28139,2024-09-27,12:32,27.2,雨,1550
28140,2024-09-27,12:41,27.2,雨,1250
